資料月份,金額單位,金融機構名稱,流通卡數,有效卡數,當月發卡數,當月停卡數,循環信用餘額,未到期分期付款餘額,當月簽帳金額,當月預借現金金額,逾期三個月以上帳款占應收帳款餘額含催收款之比率,逾期六個月以上帳款占應收帳款餘額含催收款之比率,備抵呆帳提足率,當月轉銷呆帳金額,當年度轉銷呆帳金額累計至資料月份
201301,"新臺幣千元 ,卡",彰化商業銀行,288344.0,185593.0,3204.0,3869.0,122911.0,653.0,931119.0,833.0,0.18,0.12,593.66,1354.0,1354.0
201301,"新臺幣千元 ,卡",上海商業儲蓄銀行,422092.0,227052.0,1717.0,3644.0,931292.0,256494.0,1535309.0,8670.0,0.72,0.26,1066.7,0.0,0.0
201301,"新臺幣千元 ,卡",台北富邦商業銀行,2147971.0,1460153.0,41658.0,21717.0,7628691.0,3932791.0,13375542.0,90611.0,0.21,0.0,1221.12,0.0,0.0
201301,"新臺幣千元 ,卡",國泰世華商業銀行,3451774.0,2397552.0,33117.0,24427.0,15071444.0,6096099.0,22309254.0,288182.0,0.16,0.0,1831.18,26903.0,26903.0
201301,"新臺幣千元 ,卡",高雄銀行,6888.0,3566.0,69.0,36.0,6676.0,0.0,143814.0,197.0,0.0,0.0,7711.95,16.0,16.0
201301,"新臺幣千元 ,卡",兆豐國際商業銀行,495620.0,324985.0,3189.0,39026.0,1562976.0,577058.0,2633703.0,11962.0,0.26,0.03,858.81,4555.0,4555.0
201301,"新臺幣千元 ,卡",花旗(台灣)商業銀行,2661164.0,2296850.0,27744.0,28710.0,19371556.0,8390809.0,20148202.0,199842.0,0.51,0.1,1572.62,156956.0,156956.0
201301,"新臺幣千元 ,卡",臺灣中小企業銀行,319891.0,144076.0,1727.0,2633.0,695381.0,17198.0,991268.0,5393.0,0.23,0.04,723.06,2335.0,2335.0
201301,"新臺幣千元 ,卡",渣打國際商業銀行,336207.0,225699.0,9653.0,4818.0,2880515.0,518032.0,1921326.0,18191.0,0.79,0.0,354.55,18775.0,18775.0
201301,"新臺幣千元 ,卡",台中商業銀行,126337.0,52074.0,1550.0,511.0,189309.0,16728.0,405758.0,0.0,1.56,0.34,533.39,0.0,0.0
201301,"新臺幣千元 ,卡",匯豐(台灣)商業銀行,754851.0,487372.0,6490.0,5721.0,4443823.0,1982961.0,4995907.0,89413.0,0.34,0.0,1479.57,18502.0,18502.0
201301,"新臺幣千元 ,卡",華泰商業銀行,11726.0,7388.0,28.0,15.0,23554.0,3073.0,76098.0,0.0,0.45,0.24,143.64,0.0,0.0
201301,"新臺幣千元 ,卡",臺灣新光商業銀行,838383.0,419143.0,17713.0,4566.0,2903256.0,1036764.0,4064153.0,45242.0,0.23,0.01,458.96,8290.0,8290.0
201301,"新臺幣千元 ,卡",陽信商業銀行,55063.0,31928.0,947.0,513.0,374261.0,30995.0,225345.0,742.0,0.71,0.02,1358.7,0.0,0.0
201301,"新臺幣千元 ,卡",三信商業銀行,15178.0,10468.0,363.0,158.0,48113.0,10901.0,114786.0,179.0,0.15,0.0,2452.79,133.0,133.0
201301,"新臺幣千元 ,卡",聯邦商業銀行,1881245.0,794120.0,21989.0,16324.0,6016229.0,2295542.0,4365932.0,176097.0,0.36,0.02,124.5,16921.0,16921.0
201301,"新臺幣千元 ,卡",遠東國際商業銀行,1436725.0,901982.0,13441.0,12260.0,6775898.0,3684738.0,6017786.0,216793.0,0.39,0.16,103.01,20491.0,20491.0
201301,"新臺幣千元 ,卡",元大商業銀行,254729.0,93300.0,607.0,2244.0,639023.0,128730.0,865601.0,1900.0,0.37,0.0,1248.56,2115.0,2115.0
201301,"新臺幣千元 ,卡",永豐商業銀行,2239704.0,1321916.0,16908.0,25200.0,5900490.0,3786181.0,8445110.0,133967.0,0.43,0.0,816.87,16059.0,16059.0
201301,"新臺幣千元 ,卡",玉山商業銀行,3183180.0,2128792.0,35045.0,14464.0,12256533.0,6563004.0,16581070.0,191054.0,0.22,0.0,2298.42,34978.0,34978.0
201301,"新臺幣千元 ,卡",萬泰商業銀行,532107.0,219735.0,3199.0,7426.0,1531526.0,190273.0,897140.0,13642.0,1.08,0.71,185.7,5747.0,5747.0
201301,"新臺幣千元 ,卡",星展(台灣)商業銀行,10203.0,5396.0,313.0,75.0,18137.0,0.0,58664.0,143.0,0.61,0.0,209.75,18.0,18.0
201301,"新臺幣千元 ,卡",台新國際商業銀行,3169663.0,2022133.0,43555.0,20451.0,11620747.0,6957848.0,15005387.0,108959.0,0.28,0.0,592.04,26426.0,26426.0
201301,"新臺幣千元 ,卡",大眾商業銀行,589604.0,274164.0,4419.0,6175.0,1573582.0,3320218.0,1810985.0,94612.0,0.0,0.0,409.21,16099.0,16099.0
201301,"新臺幣千元 ,卡",日盛國際商業銀行,234807.0,113315.0,293.0,4179.0,722667.0,227942.0,518358.0,17491.0,0.39,0.0,511.34,3151.0,3151.0
201301,"新臺幣千元 ,卡",安泰商業銀行,238924.0,74243.0,6043.0,2115.0,743448.0,517028.0,520184.0,2932.0,0.3,0.01,188.88,0.0,0.0
201301,"新臺幣千元 ,卡",中國信託商業銀行,5389082.0,3695789.0,43486.0,51521.0,16895033.0,13000901.0,29637599.0,750594.0,0.22,0.0,786.48,66056.0,66056.0
201301,"新臺幣千元 ,卡",澳商澳盛銀行,745253.0,390654.0,7451.0,2725.0,4907908.0,1389713.0,3431338.0,12143.0,0.4,0.0,13255.39,17142.0,17142.0
201301,"新臺幣千元 ,卡",台灣美國運通國際(股)公司,149837.0,84685.0,3423.0,1784.0,340849.0,0.0,3435506.0,125.0,0.14,0.0,1037.92,1357.0,1357.0
201301,"新臺幣千元 ,卡",台灣大來國際信用卡(股)公司,31585.0,13303.0,5.0,234.0,35472.0,3213.0,87567.0,1442.0,1.64,0.77,790.96,707.0,707.0
201301,"新臺幣千元 ,卡",台灣永旺信用卡(股)公司,122195.0,88616.0,6406.0,657.0,696257.0,118213.0,307877.0,3826.0,0.13,0.0,178.48,1008.0,1008.0
201212,"新臺幣千元 ,卡",臺灣銀行,221929.0,111441.0,1043.0,3065.0,298790.0,169.0,653556.0,1846.0,0.44,0.27,336.28,749.0,11924.0
201212,"新臺幣千元 ,卡",臺灣土地銀行,121223.0,53182.0,262.0,560.0,273797.0,10786.0,336944.0,705.0,0.97,0.72,815.24,778.0,11939.0
201212,"新臺幣千元 ,卡",合作金庫商業銀行,436580.0,229358.0,5218.0,6335.0,741413.0,142469.0,1689095.0,6955.0,0.62,0.56,284.5,0.0,25673.0
201212,"新臺幣千元 ,卡",第一商業銀行,630848.0,439206.0,7941.0,6653.0,1317421.0,719824.0,2780061.0,16256.0,0.13,0.0,2136.59,4993.0,57573.0
201212,"新臺幣千元 ,卡",華南商業銀行,570905.0,349430.0,9469.0,4388.0,634022.0,422937.0,1826334.0,1005.0,0.1,0.0,423.67,8176.0,23884.0
201212,"新臺幣千元 ,卡",彰化商業銀行,289935.0,184549.0,6067.0,3497.0,122492.0,652.0,863057.0,915.0,0.19,0.18,371.57,758.0,9074.0
201212,"新臺幣千元 ,卡",上海商業儲蓄銀行,424163.0,228774.0,1770.0,1915.0,915954.0,249523.0,1257693.0,9839.0,0.52,0.18,1543.53,6934.0,41494.0
201212,"新臺幣千元 ,卡",台北富邦商業銀行,2128030.0,1437501.0,45169.0,20087.0,7760944.0,3678320.0,10613105.0,86494.0,0.1,0.0,1841.01,23593.0,278800.0
201212,"新臺幣千元 ,卡",國泰世華商業銀行,3443084.0,2391378.0,27335.0,20193.0,15150779.0,6012123.0,15058948.0,268774.0,0.17,0.0,1844.19,27367.0,302968.0
201212,"新臺幣千元 ,卡",高雄銀行,6859.0,3525.0,88.0,12.0,6518.0,0.0,150896.0,252.0,0.0,0.0,9579.38,5.0,165.0
201212,"新臺幣千元 ,卡",兆豐國際商業銀行,531457.0,339198.0,3450.0,6559.0,1593272.0,514610.0,2315785.0,11215.0,0.25,0.04,871.9,5057.0,50588.0
201212,"新臺幣千元 ,卡",花旗(台灣)商業銀行,2655739.0,2271777.0,26226.0,21777.0,19851173.0,8203670.0,18742584.0,221253.0,0.66,0.2,1228.46,0.0,910758.0
201212,"新臺幣千元 ,卡",臺灣中小企業銀行,320797.0,143135.0,3330.0,1318.0,701384.0,21485.0,903729.0,5793.0,0.26,0.02,767.76,3848.0,40084.0
201212,"新臺幣千元 ,卡",渣打國際商業銀行,330943.0,223427.0,5193.0,4205.0,2876247.0,507652.0,1764513.0,16307.0,0.72,0.0,367.13,20967.0,169510.0
201212,"新臺幣千元 ,卡",台中商業銀行,125218.0,51636.0,2024.0,535.0,188313.0,14077.0,338638.0,0.0,1.42,0.19,641.95,0.0,11572.0
201212,"新臺幣千元 ,卡",匯豐(台灣)商業銀行,754082.0,486851.0,6801.0,5619.0,4513227.0,1901195.0,4208159.0,92385.0,0.37,0.0,1387.95,16196.0,187539.0
201212,"新臺幣千元 ,卡",華泰商業銀行,11713.0,7378.0,24.0,10.0,23908.0,3441.0,74958.0,0.0,0.25,0.0,144.17,168.0,709.0
201212,"新臺幣千元 ,卡",臺灣新光商業銀行,826840.0,422049.0,4798.0,4376.0,2966974.0,1017311.0,2891734.0,39073.0,0.25,0.01,418.2,9139.0,108487.0
201212,"新臺幣千元 ,卡",陽信商業銀行,54811.0,31702.0,730.0,446.0,377174.0,27814.0,189857.0,728.0,0.56,0.0,1470.51,6003.0,23958.0
201212,"新臺幣千元 ,卡",三信商業銀行,14995.0,10372.0,129.0,60.0,49163.0,9609.0,106986.0,60.0,0.29,0.0,2212.45,70.0,1797.0
201212,"新臺幣千元 ,卡",聯邦商業銀行,1875580.0,791746.0,21509.0,15704.0,6040820.0,2278066.0,3806475.0,187356.0,0.36,0.0,126.28,17933.0,193113.0
201212,"新臺幣千元 ,卡",遠東國際商業銀行,1435506.0,893346.0,15859.0,10302.0,7106269.0,3570119.0,4807956.0,225657.0,0.4,0.17,102.78,20611.0,257980.0
201212,"新臺幣千元 ,卡",元大商業銀行,256142.0,93863.0,764.0,2202.0,658662.0,124406.0,794558.0,1518.0,0.38,0.0,1262.81,1583.0,27529.0
201212,"新臺幣千元 ,卡",永豐商業銀行,2247996.0,1323974.0,18971.0,20965.0,5911421.0,3745871.0,7006974.0,118422.0,0.45,0.0,801.74,13042.0,176498.0
201212,"新臺幣千元 ,卡",玉山商業銀行,3162599.0,2106291.0,32186.0,15784.0,12365253.0,6434261.0,15127386.0,207289.0,0.22,0.0,2319.09,37920.0,422493.0
201212,"新臺幣千元 ,卡",萬泰商業銀行,536374.0,218677.0,10491.0,7389.0,1550822.0,192091.0,776651.0,14983.0,1.12,0.79,175.19,4490.0,67434.0
201212,"新臺幣千元 ,卡",星展(台灣)商業銀行,9965.0,4486.0,906.0,50.0,17884.0,0.0,43897.0,171.0,0.03,0.0,238.95,115.0,684.0
201212,"新臺幣千元 ,卡",台新國際商業銀行,3146559.0,2000967.0,45910.0,17399.0,11701821.0,6748632.0,12386097.0,94827.0,0.29,0.0,594.26,22746.0,258535.0
201212,"新臺幣千元 ,卡",大眾商業銀行,591360.0,278282.0,3507.0,6452.0,1629370.0,3212283.0,1509954.0,87547.0,0.0,0.0,432.3,16746.0,163645.0
201212,"新臺幣千元 ,卡",日盛國際商業銀行,238693.0,114527.0,407.0,6124.0,719648.0,224017.0,433059.0,16900.0,0.4,0.0,635.89,4200.0,42356.0
201212,"新臺幣千元 ,卡",安泰商業銀行,235290.0,73464.0,1743.0,6152.0,762192.0,460599.0,449901.0,2116.0,0.1,0.01,165.9,13632.0,40598.0
201212,"新臺幣千元 ,卡",中國信託商業銀行,5402703.0,3610775.0,37482.0,51818.0,16982617.0,12509044.0,25880408.0,672799.0,0.23,0.0,840.58,65584.0,787878.0
201212,"新臺幣千元 ,卡",澳商澳盛銀行,740330.0,388204.0,6650.0,2065.0,4977684.0,1390998.0,3010925.0,8767.0,0.38,0.0,13984.75,18862.0,251789.0
201212,"新臺幣千元 ,卡",台灣美國運通國際(股)公司,148680.0,84279.0,2863.0,1822.0,346262.0,0.0,3374914.0,18.0,0.1,0.0,1099.99,1880.0,34081.0
201212,"新臺幣千元 ,卡",台灣大來國際信用卡(股)公司,31785.0,13669.0,5.0,236.0,32588.0,3360.0,84031.0,1873.0,1.6,1.04,682.03,0.0,4596.0
201212,"新臺幣千元 ,卡",台灣永旺信用卡(股)公司,116440.0,85497.0,4792.0,560.0,708000.0,122639.0,287272.0,4369.0,0.16,0.0,177.03,1084.0,9321.0
201211,"新臺幣千元 ,卡",臺灣銀行,223594.0,111442.0,982.0,2773.0,297713.0,241.0,648303.0,1974.0,0.36,0.26,365.0,567.0,11175.0
201211,"新臺幣千元 ,卡",臺灣土地銀行,121438.0,53289.0,307.0,519.0,276802.0,9428.0,327142.0,915.0,0.99,0.7,821.09,976.0,11161.0
201211,"新臺幣千元 ,卡",合作金庫商業銀行,437190.0,225799.0,8067.0,7079.0,744920.0,138192.0,1662467.0,7177.0,0.5,0.45,292.41,3207.0,25673.0
201211,"新臺幣千元 ,卡",第一商業銀行,627608.0,434821.0,9121.0,6919.0,1314070.0,713812.0,2901904.0,19273.0,0.09,0.0,2383.94,4595.0,52580.0
201211,"新臺幣千元 ,卡",華南商業銀行,567176.0,346153.0,9060.0,4859.0,653447.0,409989.0,1770676.0,1170.0,0.27,0.01,399.2,0.0,15708.0
201211,"新臺幣千元 ,卡",彰化商業銀行,286397.0,162703.0,26018.0,5192.0,119761.0,585.0,810298.0,875.0,0.26,0.13,411.64,810.0,8316.0
201211,"新臺幣千元 ,卡",上海商業儲蓄銀行,424429.0,229203.0,2650.0,2052.0,919912.0,245996.0,1308471.0,10224.0,0.71,0.35,1078.55,0.0,34560.0
201211,"新臺幣千元 ,卡",台北富邦商業銀行,2102948.0,1426101.0,40835.0,23951.0,7716740.0,3718613.0,11060058.0,88377.0,0.11,0.0,1758.38,23354.0,255207.0
201211,"新臺幣千元 ,卡",國泰世華商業銀行,3435942.0,2387011.0,42315.0,21918.0,14893634.0,6036736.0,17630199.0,262455.0,0.16,0.0,1838.39,25281.0,275601.0
201211,"新臺幣千元 ,卡",高雄銀行,6782.0,3471.0,90.0,24.0,6523.0,0.0,194875.0,173.0,0.0,0.0,10505.18,0.0,160.0
201211,"新臺幣千元 ,卡",兆豐國際商業銀行,534566.0,338102.0,5779.0,6727.0,1596008.0,459322.0,2216456.0,12358.0,0.26,0.03,854.75,4863.0,45531.0
201211,"新臺幣千元 ,卡",花旗(台灣)商業銀行,2645882.0,2257872.0,29089.0,24331.0,19507542.0,8010545.0,16718160.0,225439.0,0.51,0.1,1660.2,155337.0,910758.0
201211,"新臺幣千元 ,卡",臺灣中小企業銀行,318785.0,138752.0,5268.0,1338.0,705801.0,16351.0,855816.0,6361.0,0.28,0.05,715.38,5782.0,36236.0
201211,"新臺幣千元 ,卡",渣打國際商業銀行,330152.0,222086.0,6589.0,3528.0,2836318.0,491382.0,1721046.0,16739.0,0.7,0.0,616.19,20755.0,148543.0
201211,"新臺幣千元 ,卡",台中商業銀行,123666.0,51177.0,2150.0,522.0,187591.0,12768.0,329947.0,0.0,0.96,0.0,936.54,0.0,11572.0
201211,"新臺幣千元 ,卡",匯豐(台灣)商業銀行,752900.0,486769.0,7382.0,5409.0,4554801.0,1870062.0,4262082.0,93116.0,0.4,0.0,1203.81,18901.0,171343.0
201211,"新臺幣千元 ,卡",華泰商業銀行,11707.0,7468.0,14.0,13.0,23841.0,3400.0,63770.0,0.0,0.55,0.28,136.25,0.0,541.0
201211,"新臺幣千元 ,卡",臺灣新光商業銀行,827300.0,424852.0,6808.0,6277.0,2979924.0,999149.0,3542696.0,38739.0,0.24,0.02,410.1,9201.0,99348.0
201211,"新臺幣千元 ,卡",陽信商業銀行,54882.0,31700.0,735.0,615.0,387216.0,26454.0,180891.0,873.0,1.08,0.0,1270.57,0.0,17955.0
201211,"新臺幣千元 ,卡",三信商業銀行,15276.0,10411.0,199.0,69.0,49371.0,7726.0,105250.0,109.0,0.42,0.0,1856.24,83.0,1727.0
201211,"新臺幣千元 ,卡",聯邦商業銀行,1869775.0,789446.0,30527.0,16959.0,6082868.0,2186542.0,3841136.0,179359.0,0.35,0.01,125.45,15823.0,175180.0
201211,"新臺幣千元 ,卡",遠東國際商業銀行,1429933.0,878000.0,20031.0,8310.0,6937935.0,3559850.0,4604872.0,213373.0,0.41,0.17,103.03,22519.0,237369.0
201211,"新臺幣千元 ,卡",元大商業銀行,257395.0,95286.0,466.0,1935.0,666085.0,126450.0,768155.0,2318.0,0.39,0.0,1259.04,2267.0,25946.0
201211,"新臺幣千元 ,卡",永豐商業銀行,2249990.0,1323221.0,25601.0,18337.0,5886547.0,3788140.0,7202825.0,122543.0,0.44,0.0,826.38,17099.0,163456.0
201211,"新臺幣千元 ,卡",玉山商業銀行,3146197.0,2100008.0,41473.0,23434.0,12445272.0,6323349.0,13433547.0,214385.0,0.23,0.0,2249.23,35930.0,384573.0
201211,"新臺幣千元 ,卡",萬泰商業銀行,532456.0,219484.0,3673.0,6023.0,1557991.0,178462.0,816681.0,15524.0,1.05,0.69,181.15,4316.0,62944.0
201211,"新臺幣千元 ,卡",星展(台灣)商業銀行,9109.0,3714.0,1105.0,95.0,16596.0,0.0,43672.0,161.0,0.2,0.0,185.42,0.0,569.0
201211,"新臺幣千元 ,卡",台新國際商業銀行,3118048.0,1977855.0,52035.0,18319.0,11783775.0,6853257.0,12533369.0,98317.0,0.29,0.0,589.27,19168.0,235789.0
201211,"新臺幣千元 ,卡",大眾商業銀行,594305.0,281609.0,3537.0,5462.0,1694366.0,3139126.0,1518027.0,85020.0,0.0,0.0,422.1,12713.0,146899.0
201211,"新臺幣千元 ,卡",日盛國際商業銀行,244410.0,118444.0,651.0,6421.0,747627.0,221235.0,437643.0,15104.0,0.39,0.0,623.58,3140.0,38156.0
201211,"新臺幣千元 ,卡",安泰商業銀行,239894.0,74528.0,1962.0,1601.0,764277.0,439016.0,429144.0,2377.0,0.69,0.02,274.94,0.0,26966.0
201211,"新臺幣千元 ,卡",中國信託商業銀行,5418738.0,3676123.0,43664.0,47008.0,17015064.0,11870791.0,24998850.0,694836.0,0.24,0.0,916.31,61641.0,722294.0
201211,"新臺幣千元 ,卡",澳商澳盛銀行,735655.0,382669.0,7902.0,2206.0,5343795.0,1409137.0,3190437.0,10677.0,0.4,0.0,13953.33,14370.0,232927.0
201211,"新臺幣千元 ,卡",台灣美國運通國際(股)公司,148071.0,83768.0,3045.0,1841.0,345743.0,0.0,3229619.0,0.0,0.08,0.0,1570.65,3010.0,32201.0
201211,"新臺幣千元 ,卡",台灣大來國際信用卡(股)公司,32008.0,13859.0,4.0,276.0,42245.0,3663.0,78493.0,2381.0,1.2,0.56,999.21,0.0,4596.0
201211,"新臺幣千元 ,卡",台灣永旺信用卡(股)公司,112209.0,84696.0,1802.0,535.0,720246.0,125716.0,346942.0,5530.0,0.17,0.0,179.9,935.0,8237.0
201210,"新臺幣千元 ,卡",臺灣銀行,225003.0,111545.0,854.0,2422.0,299855.0,441.0,722359.0,2255.0,0.34,0.26,367.56,1367.0,10608.0
201210,"新臺幣千元 ,卡",臺灣土地銀行,121573.0,53500.0,183.0,402.0,277626.0,9341.0,372859.0,1069.0,0.92,0.68,845.99,508.0,10185.0
201210,"新臺幣千元 ,卡",合作金庫商業銀行,435661.0,221172.0,8120.0,3704.0,732318.0,141587.0,1831975.0,7312.0,0.51,0.45,288.38,0.0,22466.0
201210,"新臺幣千元 ,卡",第一商業銀行,623394.0,430627.0,10395.0,7219.0,1313592.0,710509.0,3150488.0,20321.0,0.1,0.0,3861.08,4971.0,47985.0
201210,"新臺幣千元 ,卡",華南商業銀行,566293.0,344027.0,7874.0,4467.0,644308.0,397658.0,1956203.0,1156.0,0.19,0.01,426.12,0.0,15708.0
201210,"新臺幣千元 ,卡",彰化商業銀行,265010.0,134494.0,33067.0,2981.0,116194.0,567.0,835625.0,1008.0,0.22,0.13,462.17,1204.0,7506.0
201210,"新臺幣千元 ,卡",上海商業儲蓄銀行,423937.0,229282.0,3387.0,2248.0,891888.0,247202.0,1362807.0,9775.0,0.58,0.16,1510.35,6187.0,34560.0
201210,"新臺幣千元 ,卡",台北富邦商業銀行,2086064.0,1415974.0,32242.0,21265.0,7643639.0,3646423.0,12336367.0,104478.0,0.1,0.0,1808.39,23447.0,231853.0
201210,"新臺幣千元 ,卡",國泰世華商業銀行,3415545.0,2364678.0,42639.0,22702.0,14973576.0,5564687.0,18856581.0,247010.0,0.16,0.0,1827.95,25999.0,250320.0
201210,"新臺幣千元 ,卡",高雄銀行,6718.0,3415.0,127.0,22.0,6458.0,0.0,175942.0,171.0,0.0,0.0,9771.08,1.0,160.0
201210,"新臺幣千元 ,卡",兆豐國際商業銀行,535514.0,339305.0,3457.0,6219.0,1601011.0,415127.0,2404443.0,12354.0,0.29,0.06,796.64,4942.0,40668.0
201210,"新臺幣千元 ,卡",花旗(台灣)商業銀行,2633734.0,2249227.0,24472.0,18142.0,19356211.0,8014585.0,17815439.0,229531.0,0.69,0.19,1264.78,0.0,755421.0
201210,"新臺幣千元 ,卡",臺灣中小企業銀行,314855.0,132737.0,9731.0,1907.0,707563.0,16029.0,915889.0,6559.0,0.45,0.05,540.83,771.0,30454.0
201210,"新臺幣千元 ,卡",渣打國際商業銀行,327275.0,220569.0,7540.0,3657.0,2824936.0,474084.0,1553031.0,18292.0,0.69,0.0,618.24,15460.0,127788.0
201210,"新臺幣千元 ,卡",台中商業銀行,121963.0,50670.0,2279.0,506.0,184049.0,12566.0,367000.0,0.0,0.66,0.0,1183.52,0.0,11572.0
201210,"新臺幣千元 ,卡",匯豐(台灣)商業銀行,750927.0,485675.0,8157.0,6172.0,4642318.0,1816874.0,4717869.0,85772.0,0.43,0.0,1176.15,17804.0,152442.0
201210,"新臺幣千元 ,卡",華泰商業銀行,11706.0,7487.0,27.0,25.0,23666.0,3822.0,72100.0,0.0,0.19,0.19,140.64,0.0,541.0
201210,"新臺幣千元 ,卡",臺灣新光商業銀行,827601.0,426937.0,3625.0,4952.0,3017590.0,963868.0,3737482.0,43015.0,0.26,0.02,395.6,8052.0,90147.0
201210,"新臺幣千元 ,卡",陽信商業銀行,55117.0,31756.0,804.0,419.0,391990.0,26367.0,204067.0,750.0,0.9,0.0,1354.6,3784.0,17955.0
201210,"新臺幣千元 ,卡",三信商業銀行,15239.0,10406.0,179.0,110.0,50002.0,7386.0,99895.0,175.0,0.47,0.0,1669.46,203.0,1644.0
201210,"新臺幣千元 ,卡",聯邦商業銀行,1856207.0,789313.0,14860.0,17730.0,6155893.0,1958989.0,3833728.0,101304.0,0.36,0.0,124.92,15104.0,159357.0
201210,"新臺幣千元 ,卡",遠東國際商業銀行,1418188.0,870545.0,21432.0,7618.0,7001815.0,3503122.0,5253493.0,197538.0,0.41,0.17,103.08,19655.0,214850.0
201210,"新臺幣千元 ,卡",元大商業銀行,258728.0,96464.0,350.0,1719.0,675980.0,126999.0,804031.0,2420.0,0.38,0.0,1268.06,1845.0,23679.0
201210,"新臺幣千元 ,卡",永豐商業銀行,2242726.0,1324720.0,25745.0,22333.0,5902155.0,3815118.0,7869124.0,131642.0,0.45,0.0,805.21,14602.0,146357.0
201210,"新臺幣千元 ,卡",玉山商業銀行,3128158.0,2097823.0,39963.0,23077.0,12520290.0,6461356.0,14056386.0,231388.0,0.22,0.0,2277.54,35227.0,348643.0
201210,"新臺幣千元 ,卡",萬泰商業銀行,534340.0,218890.0,1923.0,6103.0,1571873.0,186782.0,857325.0,16214.0,1.04,0.6,180.14,5835.0,58628.0
201210,"新臺幣千元 ,卡",星展(台灣)商業銀行,8099.0,3542.0,379.0,59.0,16968.0,0.0,41736.0,111.0,0.0,0.0,308.99,63.0,569.0
201210,"新臺幣千元 ,卡",台新國際商業銀行,3084332.0,1955567.0,51466.0,26537.0,11930015.0,6897539.0,15083395.0,114129.0,0.27,0.0,608.06,26344.0,216621.0
201210,"新臺幣千元 ,卡",大眾商業銀行,596230.0,283857.0,3415.0,6106.0,1744265.0,3118987.0,1632018.0,90108.0,0.0,0.0,417.24,14182.0,134186.0
201210,"新臺幣千元 ,卡",日盛國際商業銀行,250180.0,118346.0,440.0,5521.0,758365.0,226746.0,489246.0,14276.0,0.39,0.0,620.35,3189.0,35016.0
201210,"新臺幣千元 ,卡",安泰商業銀行,239705.0,74377.0,5585.0,2196.0,780218.0,436850.0,460324.0,2127.0,0.54,0.02,258.36,10.0,26966.0
201210,"新臺幣千元 ,卡",中國信託商業銀行,5424386.0,3663958.0,52452.0,49512.0,17115590.0,11694080.0,27462493.0,793884.0,0.23,0.0,919.47,62754.0,660653.0
201210,"新臺幣千元 ,卡",澳商澳盛銀行,729828.0,381877.0,5917.0,2376.0,5419523.0,1297042.0,3391221.0,11089.0,0.38,0.0,14533.51,16179.0,218557.0
201210,"新臺幣千元 ,卡",台灣美國運通國際(股)公司,147340.0,83209.0,3251.0,1578.0,346826.0,0.0,3201498.0,43.0,0.11,0.0,1325.5,1678.0,29191.0
201210,"新臺幣千元 ,卡",台灣大來國際信用卡(股)公司,32242.0,10475.0,7.0,208.0,37094.0,4109.0,87978.0,2122.0,1.34,0.41,975.11,0.0,4596.0
201210,"新臺幣千元 ,卡",台灣永旺信用卡(股)公司,110980.0,85010.0,2049.0,662.0,748379.0,107683.0,279241.0,4905.0,0.17,0.0,181.12,830.0,7302.0
201209,"新臺幣千元 ,卡",臺灣銀行,226204.0,111631.0,735.0,1838.0,298676.0,666.0,663169.0,1501.0,0.43,0.32,295.15,789.0,9241.0
201209,"新臺幣千元 ,卡",臺灣土地銀行,121694.0,53541.0,253.0,421.0,277019.0,9450.0,332320.0,747.0,0.81,0.58,912.77,494.0,9677.0
201209,"新臺幣千元 ,卡",合作金庫銀行,430725.0,214952.0,10768.0,6321.0,745633.0,144151.0,1587632.0,6841.0,0.46,0.38,296.02,3366.0,22466.0
201209,"新臺幣千元 ,卡",第一商業銀行,618007.0,425605.0,11206.0,6317.0,1295694.0,700308.0,2708801.0,15938.0,0.11,0.0,3592.57,4998.0,43014.0
201209,"新臺幣千元 ,卡",華南商業銀行,567493.0,341672.0,6670.0,3984.0,630774.0,376036.0,1710802.0,1009.0,0.1,0.01,469.57,5266.0,15708.0
201209,"新臺幣千元 ,卡",彰化商業銀行,234452.0,114470.0,26729.0,2615.0,120417.0,619.0,707902.0,814.0,0.32,0.21,307.13,1371.0,6302.0
201209,"新臺幣千元 ,卡",上海商業儲蓄銀行,422958.0,228655.0,4385.0,2376.0,898338.0,232486.0,1269683.0,9214.0,0.69,0.28,1097.28,0.0,28373.0
201209,"新臺幣千元 ,卡",台北富邦銀行,2075087.0,1402347.0,32248.0,18919.0,7748885.0,3107192.0,9400874.0,83761.0,0.1,0.0,1905.01,25293.0,208406.0
201209,"新臺幣千元 ,卡",國泰世華商業銀行,3395608.0,2344564.0,38388.0,18015.0,15129314.0,5453142.0,14555299.0,235211.0,0.16,0.0,1811.54,23011.0,224321.0
201209,"新臺幣千元 ,卡",高雄銀行,6614.0,3310.0,182.0,28.0,8800.0,0.0,196890.0,148.0,0.0,0.0,6051.45,0.0,159.0
201209,"新臺幣千元 ,卡",兆豐國際商業銀行,538276.0,338371.0,3271.0,6685.0,1629950.0,411755.0,2153580.0,12599.0,0.28,0.05,579.39,4494.0,35726.0
201209,"新臺幣千元 ,卡",花旗(台灣)商業銀行,2609453.0,2168759.0,22883.0,21592.0,19412168.0,8167018.0,16732596.0,242790.0,0.51,0.1,2188.12,80678.0,755421.0
201209,"新臺幣千元 ,卡",臺灣中小企業銀行,307033.0,121776.0,17973.0,2343.0,718104.0,13269.0,871895.0,5652.0,0.32,0.05,643.63,3652.0,29683.0
